X,Y,OBJECTID,STOP_NAME,STOP_CODE,NAPTAN_ATCO,ROAD_NAME,ROUTES,LIVE_BUS_ARRIVAL,OS_EASTING,OS_NORTHING,POSTCODE,DATE_UPDATED
515302.534786928,188121.217845545,3724766,College Road,BP980,Unknown,COLLEGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,515301,188121,HA1 1BE,2024-12-11 00:00:00+00:00
508957.380621095,181784.152364026,3724778,Hayes End,29647,Unknown,UXBRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,508956,181784,UB4 8HR,2024-12-11 00:00:00+00:00
523286.610422381,178520.14584464,3724858,Hammersmith Broadway,29575,Unknown,HAMMERSMITH BRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,523285,178520,W6 9DT,2024-12-11 00:00:00+00:00
532909.803740535,181920.232340036,3724879,Finsbury Square,29519,Unknown,FINSBURY SQUARE (EAST SIDE),Unknown,https://tfl.gov.uk/bus/stop//,532908,181920,EC2A 1AG,2024-12-11 00:00:00+00:00
513278.480721116,169823.055006223,3725085,Hampton Station,BP2681,Unknown,ASHLEY ROAD,Unknown,https://tfl.gov.uk/bus/stop//,513277,169823,TW12 2JA,2024-12-11 00:00:00+00:00
527326.754131722,167147.923443921,3725259,Hail And Ride Peterborough Road,H0581,Unknown,PETERBOROUGH ROAD,Unknown,https://tfl.gov.uk/bus/stop//,527325,167148,SM5 1DT,2024-12-11 00:00:00+00:00
526642.742805378,166842.923026128,3725263,Hail And Ride Robertsbridge Road,H0570,Unknown,ROBERTSBRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,526641,166843,SM5 1BY,2024-12-11 00:00:00+00:00
544845.950446447,161774.1335763,3725333,Hail Ride Cudham Lane North,H0556,490012213N,CUDHAM LANE NORTH,R5,https://tfl.gov.uk/bus/stop/490012213N/,544844,161774,TN14 7RA,2024-12-11 00:00:00+00:00
521875.599320714,176416.078261848,3725537,Barnes Pond,BP1926,Unknown,CHURCH ROAD,Unknown,https://tfl.gov.uk/bus/stop//,521874,176416,SW13 9HE,2024-12-11 00:00:00+00:00
535574.785425181,173002.00772743,3725951,Westbourne Drive / Forest Hill Station,26587,Unknown,WESTBOURNE DRIVE,Unknown,https://tfl.gov.uk/bus/stop//,535573,173002,SE23 2ND,2024-12-11 00:00:00+00:00
527928.73128945,182140.23594661,3726206,Allsop Place,23432,Unknown,ALLSOP PLACE,Unknown,https://tfl.gov.uk/bus/stop//,527927,182140,NW1 5BF,2024-12-11 00:00:00+00:00
549685.866818644,191062.313880006,3727001,Melville Road,18479,Unknown,COLLIER ROW ROAD,Unknown,https://tfl.gov.uk/bus/stop//,549684,191062,RM5 2BA,2024-12-11 00:00:00+00:00
528067.689886607,178684.160406524,3727277,Sloane Square Station,37403,Unknown,SLOANE SQUARE,Unknown,https://tfl.gov.uk/bus/stop//,528066,178684,SW1W 8AX,2024-12-11 00:00:00+00:00
523776.697483415,185612.316265084,3727290,Sheldon Road,37339,Unknown,CHICHELE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,523775,185612,NW2 3DA,2024-12-11 00:00:00+00:00
508499.44987039,173643.002195049,3728751,Bedfont Green,34377,Unknown,SLIP ROAD,Unknown,https://tfl.gov.uk/bus/stop//,508498,173643,TW14 8JR,2024-12-11 00:00:00+00:00
528421.748683213,166140.94753218,3729016,Elm Road,33460,Unknown,ELM ROAD,Unknown,https://tfl.gov.uk/bus/stop//,528420,166141,SM6 7HF,2024-12-11 00:00:00+00:00
525311.654211719,179443.170666843,3729018,Phillimore Gardens,3349,Unknown,KENSINGTON HIGH STREET,Unknown,https://tfl.gov.uk/bus/stop//,525310,179443,W8 7RG,2024-12-11 00:00:00+00:00
532778.710189801,192594.289356352,3729024,Edmonton / Cambridge,35514,Unknown,SILVER STREET,Unknown,https://tfl.gov.uk/bus/stop//,532777,192594,N18 1NQ,2024-12-11 00:00:00+00:00
533889.793680973,186630.228697558,3729100,Stoke Newington,25706,Unknown,NORTHWOLD ROAD,Unknown,https://tfl.gov.uk/bus/stop//,533888,186630,N16 7AA,2024-12-11 00:00:00+00:00
533971.786777795,174007.05763263,3729681,Dulwich / The Plough,13724,Unknown,BARRY ROAD,Unknown,https://tfl.gov.uk/bus/stop//,533970,174007,SE22 0JT,2024-12-11 00:00:00+00:00
521396.678461726,185973.296477683,3729813,Neasden Shopping Centre,34869,Unknown,NEASDEN LANE,Unknown,https://tfl.gov.uk/bus/stop//,521395,185973,NW10 1QG,2024-12-11 00:00:00+00:00
543607.857198974,179088.095005061,3729911,Beresford Street / Mcbean Street,32784,Unknown,BERESFORD STREET,Unknown,https://tfl.gov.uk/bus/stop//,543606,179088,SE18 6LW,2024-12-11 00:00:00+00:00
549568.95789133,179618.11094086,3730006,Thamesmead East,40035,Unknown,YARNTON WAY,Unknown,https://tfl.gov.uk/bus/stop//,549567,179618,DA17 6FG,2024-12-11 00:00:00+00:00
544401.98781578,160015.074699274,3730081,Hail Ride Cudham,H0554,490005266N,CUDHAM LANE NORTH,R5,https://tfl.gov.uk/bus/stop/490005266N/,544400,160015,TN14 7QR,2024-12-11 00:00:00+00:00
530628.794522783,171512.047999897,3730165,Hail Ride Grassmere Road,H0611,Unknown,GLENELDON ROAD,Unknown,https://tfl.gov.uk/bus/stop//,530627,171512,SW16 2BX,2024-12-11 00:00:00+00:00
526595.767484852,195552.362711364,3730262,Hail Ride York Road,H0703,Unknown,YORK ROAD,Unknown,https://tfl.gov.uk/bus/stop//,526594,195552,EN5 1LJ,2024-12-11 00:00:00+00:00
522108.756484901,188067.385104182,3730284,West Hendon Broadway,1515,Unknown,STATION ROAD,Unknown,https://tfl.gov.uk/bus/stop//,522107,188067,NW4 4PZ,2024-12-11 00:00:00+00:00
525175.749197692,191281.39017991,3730532,Hail And Ride Nether Street,H0894,490008967S,NETHER STREET,326,https://tfl.gov.uk/bus/stop/490008967S/,525174,191281,N3 1JJ,2024-12-11 00:00:00+00:00
534698.841991601,185196.189417724,3730897,Pembury Circus,BP1104,Unknown,DALSTON LANE,Unknown,https://tfl.gov.uk/bus/stop//,534697,185196,E8 1FA,2024-12-11 00:00:00+00:00
525374.675879509,174794.079203653,3730985,Armoury Way,BP258,Unknown,ARMOURY WAY,Unknown,https://tfl.gov.uk/bus/stop//,525373,174794,SW18 1HZ,2024-12-11 00:00:00+00:00
525374.707199868,183280.255807848,3731266,Kilburn Park Station,R0309,Unknown,CAMBRIDGE GARDENS (WEST ARM),Unknown,https://tfl.gov.uk/bus/stop//,525373,183280,NW6 5AY,2024-12-11 00:00:00+00:00
527327.767132783,196518.37305968,3731332,Hail Ride Northfield Road,H0083,Unknown,GROVE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,527326,196518,EN4 9HG,2024-12-11 00:00:00+00:00
543208.832529333,166810.121500973,3731556,Hail Ride Almond Way,H0204,490003262W,ALMOND WAY,R3,https://tfl.gov.uk/bus/stop/490003262W/,543207,166810,BR2 8DR,2024-12-11 00:00:00+00:00
544678.979073712,159476.04816414,3731663,Hail Ride Cudham Lane South,H0553,490005889N,CUDHAM LANE SOUTH,R5,https://tfl.gov.uk/bus/stop/490005889N/,544677,159476,TN14 7QA,2024-12-11 00:00:00+00:00
526330.737182566,166471.923007983,3731664,Hail And Ride Robertsbridge Road,H0569,Unknown,ROBERTSBRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,526329,166472,SM5 1AZ,2024-12-11 00:00:00+00:00
527337.754149062,167116.923561684,3731666,Hail And Ride Peterborough Road,H0582,Unknown,PETERBOROUGH ROAD,Unknown,https://tfl.gov.uk/bus/stop//,527336,167117,SM5 1EA,2024-12-11 00:00:00+00:00
529268.784911684,186833.342367914,3731699,Archway / Macdonald Road,26434,Unknown,MACDONALD ROAD,Unknown,https://tfl.gov.uk/bus/stop//,529267,186833,N19 5DD,2024-12-11 00:00:00+00:00
530362.794362064,171595.053847408,3731756,Hail Ride Stanthorpe Rd / Gleneldon Rd,H0607,Unknown,STANTHORPE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,530361,171595,SW16 2EA,2024-12-11 00:00:00+00:00
526126.726255096,187212.322925848,3731943,Hail And Ride Wildwood Road,H0772,490014974W,WILDWOOD ROAD,H3,https://tfl.gov.uk/bus/stop/490014974W/,526125,187212,NW11 7JB,2024-12-11 00:00:00+00:00
505597.439665414,184208.228497696,3732065,Uxbridge Station,23059,Unknown,BAKERS ROAD,Unknown,https://tfl.gov.uk/bus/stop//,505596,184208,UB8 1SS,2024-12-11 00:00:00+00:00
526479.67527476,179629.17732618,3732423,Royal Albert Hall,23987,Unknown,KENSINGTON GORE,Unknown,https://tfl.gov.uk/bus/stop//,526478,179629,SW7 2EU,2024-12-11 00:00:00+00:00
513716.471146525,175501.006534333,3732447,Treaty Centre,BP970,Unknown,GROVE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,513715,175501,TW3 3FX,2024-12-11 00:00:00+00:00
514287.52432973,182259.135555765,3732644,Windmill Lane,BP1598,Unknown,WINDMILL LANE,Unknown,https://tfl.gov.uk/bus/stop//,514286,182259,UB6 9PH,2024-12-11 00:00:00+00:00
534603.788976213,172553.012755599,3732975,Kirkdale,BP4206,Unknown,SYDENHAM HILL,Unknown,https://tfl.gov.uk/bus/stop//,534602,172553,SE26 6LU,2024-12-11 00:00:00+00:00
531128.735498444,190401.330077243,3733048,Redvers Road,BP4261,Unknown,REDVERS ROAD,Unknown,https://tfl.gov.uk/bus/stop//,531127,190401,N22 5JY,2024-12-11 00:00:00+00:00
541939.844399302,185736.171229362,3733071,Whitta Road,BP4635,Unknown,WHITTA ROAD,Unknown,https://tfl.gov.uk/bus/stop//,541938,185736,E12 5BX,2024-12-11 00:00:00+00:00
528740.733025822,181289.218928056,3733078,Henrietta Place,BP4612,Unknown,HENRIETTA PLACE,Unknown,https://tfl.gov.uk/bus/stop//,528739,181289,W1G 0LZ,2024-12-11 00:00:00+00:00
528800.733993775,181292.21911776,3733138,No Name-Taxi Post,PCO5424,Unknown,CAVENDISH SQUARE,Unknown,https://tfl.gov.uk/bus/stop//,528799,181292,W1G 0NE,2024-12-11 00:00:00+00:00
547577.96145484,159312.026006418,3733142,Hail Ride Knockholt Main Road,H1117,2400A008600A,MAIN ROAD,R10,https://tfl.gov.uk/bus/stop/2400A008600A/,547576,159312,TN14 7LH,2024-12-11 00:00:00+00:00
518083.541842873,167814.93960927,3733150,The Crescent,BP4530,Unknown,CLAREMONT ROAD,Unknown,https://tfl.gov.uk/bus/stop//,518082,167815,KT6 4AX,2024-12-11 00:00:00+00:00
530342.725633751,177914.152221956,3733153,Vauxhall Station,BP4313,Unknown,VAUXHALL BUS STATION,Unknown,https://tfl.gov.uk/bus/stop//,530341,177914,SW8 1SJ,2024-12-11 00:00:00+00:00
528711.700168038,178738.163010494,3733157,Victoria,BP4473,Unknown,BUCKINGHAM PALACE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,528710,178738,SW1W 9SZ,2024-12-11 00:00:00+00:00
513868.501973482,184452.14737072,3733163,Hail Ride Castle Road,H1136,490011546W,CASTLE ROAD,395,https://tfl.gov.uk/bus/stop/490011546W/,513867,184452,UB5 4SF,2024-12-11 00:00:00+00:00
514083.509441014,184514.149428586,3733164,Hail Ride Castle Road,H1141,490010630E,CASTLE ROAD,395,https://tfl.gov.uk/bus/stop/490010630E/,514082,184514,UB5 4SG,2024-12-11 00:00:00+00:00
514299.513305764,184772.153404977,3733165,Hail Ride The Fairway,H1143,490016751E,THE FAIRWAY,395,https://tfl.gov.uk/bus/stop/490016751E/,514298,184772,UB5 4SX,2024-12-11 00:00:00+00:00
519607.605610571,166191.901997822,3733226,Tolworth Broadway,C92,Unknown,UNNAMED ROAD,Unknown,https://tfl.gov.uk/bus/stop//,519606,166192,KT6 7EW,2024-12-11 00:00:00+00:00
510513.460188571,173305.013319354,3733227,Feltham Station,BP2262,Unknown,NEW ROAD,Unknown,https://tfl.gov.uk/bus/stop//,510512,173305,TW13 4GE,2024-12-11 00:00:00+00:00
539034.966945832,162200.129737784,3733236,Vulcan Way,29569,Unknown,KING HENRY'S DRIVE,Unknown,https://tfl.gov.uk/bus/stop//,539033,162200,CR0 0AE,2024-12-11 00:00:00+00:00
537528.879327247,181323.195002494,3733304,Augusta Street,BP1233,Unknown,AUGUSTA STREET,Unknown,https://tfl.gov.uk/bus/stop//,537527,181323,E14 6DY,2024-12-11 00:00:00+00:00
524339.733663713,163588.918549412,3733305,High Street / Cheam,36005,Unknown,CHEAM HIGH STREET,Unknown,https://tfl.gov.uk/bus/stop//,524338,163589,SM3 8RL,2024-12-11 00:00:00+00:00
527619.745956849,165189.927406917,3733306,Wrythe Green,R0718,Unknown,WEST STREET,Unknown,https://tfl.gov.uk/bus/stop//,527618,165190,SM5 2QT,2024-12-11 00:00:00+00:00
522149.613107357,175515.060747508,3733308,Barnes / Queens Ride,C11,Unknown,QUEEN'S RIDE,Unknown,https://tfl.gov.uk/bus/stop//,522148,175515,SW13 0BE,2024-12-11 00:00:00+00:00
531470.781037454,182087.24913731,3733310,Clerkenwell Green,35738,Unknown,FARRINGDON LANE,Unknown,https://tfl.gov.uk/bus/stop//,531469,182087,EC1M 6BY,2024-12-11 00:00:00+00:00
512918.458828133,178743.082438466,3733311,Harewood Terrace,BP223,Unknown,UNNAMED ROAD,Unknown,https://tfl.gov.uk/bus/stop//,512917,178743,UB2 4JS,2024-12-11 00:00:00+00:00
520917.715169364,160829.919466311,3733327,Unknown,OC47,Unknown,EPSOM HIGH STREET,Unknown,https://tfl.gov.uk/bus/stop//,520916,160830,KT19 8DD,2024-12-11 00:00:00+00:00
521947.748825604,188025.37702225,3733376,West Hendon Broadway,34048,Unknown,PERRYFIELD WAY,Unknown,https://tfl.gov.uk/bus/stop//,521946,188025,NW9 7DE,2024-12-11 00:00:00+00:00
541848.824646198,188364.183800321,3733377,Redbridge Station,35370,490000190038,REDBRIDGE STATION FORECOURT,UL47,https://tfl.gov.uk/bus/stop/490000190038/,541847,188364,IG4 5DQ,2024-12-11 00:00:00+00:00
527155.722487283,175132.112507226,3733379,Boutflower Road,37083,Unknown,BOUTFLOWER ROAD,Unknown,https://tfl.gov.uk/bus/stop//,527154,175132,SW11 1EJ,2024-12-11 00:00:00+00:00
529049.70820482,179074.170688727,3733381,Victoria / Vauxhall Bridge Road,37669,Unknown,VAUXHALL BRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,529048,179074,SW1V 1LG,2024-12-11 00:00:00+00:00
532596.778305635,176595.134399326,3733383,Orpheus Street,40005,Unknown,ORPHEUS STREET,Unknown,https://tfl.gov.uk/bus/stop//,532595,176595,SE5 8RW,2024-12-11 00:00:00+00:00
532061.762093282,179519.187081733,3733384,Borough Road,BP3870,Unknown,BOROUGH ROAD,Unknown,https://tfl.gov.uk/bus/stop//,532060,179519,SE1 1DZ,2024-12-11 00:00:00+00:00
540523.868090894,185666.213173639,3733385,Wanstead Park Station,8068,Unknown,WOODFORD ROAD,Unknown,https://tfl.gov.uk/bus/stop//,540522,185666,E7 0JQ,2024-12-11 00:00:00+00:00
531041.776051256,175807.129747141,3733386,Stockwell Park Walk,34859,Unknown,STOCKWELL PARK WALK,Unknown,https://tfl.gov.uk/bus/stop//,531040,175807,SW9 0UN,2024-12-11 00:00:00+00:00
531312.780761545,174728.102132514,3733387,Morval Road,BP2450,Unknown,MORVAL ROAD,Unknown,https://tfl.gov.uk/bus/stop//,531311,174728,SW2 1AW,2024-12-11 00:00:00+00:00
531151.747912403,177514.150352593,3733388,Oval Station,34658,Unknown,KENNINGTON PARK ROAD,Unknown,https://tfl.gov.uk/bus/stop//,531150,177514,SE11 4PW,2024-12-11 00:00:00+00:00
531864.792061414,171683.029377458,3733389,Norwood Bus Garage,34402,Unknown,CHEVIOT ROAD,Unknown,https://tfl.gov.uk/bus/stop//,531863,171683,SE27 0LN,2024-12-11 00:00:00+00:00
518082.548660254,167556.934906699,3733390,Surbiton Station,BP4118,Unknown,CLAREMONT ROAD,Unknown,https://tfl.gov.uk/bus/stop//,518081,167557,KT6 4RX,2024-12-11 00:00:00+00:00
518067.495613303,169065.001720003,3733391,Brook Street,BP990,Unknown,BROOK STREET,Unknown,https://tfl.gov.uk/bus/stop//,518066,169065,KT1 1BW,2024-12-11 00:00:00+00:00
525363.66760379,180386.191605099,3733392,Notting Hill Gate,36592,Unknown,KENSINGTON CHURCH STREET,Unknown,https://tfl.gov.uk/bus/stop//,525362,180386,W8 4DP,2024-12-11 00:00:00+00:00
507079.369918339,182888.17158053,3733396,Hillingdon Hill,6849,Unknown,UXBRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,507078,182888,UB10 0PN,2024-12-11 00:00:00+00:00
539230.804133132,194658.184262285,3733439,Chingford Station,34019,Unknown,CHINGFORD BUS STATION,Unknown,https://tfl.gov.uk/bus/stop//,539229,194658,E4 6AN,2024-12-11 00:00:00+00:00
511175.43484673,181910.135822146,3733459,Yeading Fork,36801,Unknown,YEADING FORK,Unknown,https://tfl.gov.uk/bus/stop//,511174,181910,UB4 9DG,2024-12-11 00:00:00+00:00
531655.745518944,189434.315846268,3733460,Turnpike Lane Station,BP2007,Unknown,WEST GREEN ROAD,Unknown,https://tfl.gov.uk/bus/stop//,531654,189434,N15 3DT,2024-12-11 00:00:00+00:00
525217.634532681,177974.138967635,3733461,W Brompton/lillie Bridge Depot,37649,Unknown,EMPRESS STATE BUILDING FORECOURT,Unknown,https://tfl.gov.uk/bus/stop//,525216,177974,SW6 1TS,2024-12-11 00:00:00+00:00
533208.835313467,183793.244769315,3733464,Downham Road / Dalston,BP3883,Unknown,DE BEAUVOIR CRESCENT,Unknown,https://tfl.gov.uk/bus/stop//,533207,183793,N1 5RY,2024-12-11 00:00:00+00:00
543295.851386829,178967.094118862,3733465,Monk Street / Clara Place,BP1284,Unknown,MONK STREET,Unknown,https://tfl.gov.uk/bus/stop//,543294,178967,SE18 6QJ,2024-12-11 00:00:00+00:00
528689.750448868,192435.348608039,3733466,Betstyle Circus,70342,Unknown,FRIERN BARNET ROAD,Unknown,https://tfl.gov.uk/bus/stop//,528688,192435,N11 1NA,2024-12-11 00:00:00+00:00
514777.506331737,180163.105889953,3733467,Ealing Hospital,BP1895,Unknown,UXBRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,514776,180163,UB2 4FY,2024-12-11 00:00:00+00:00
513454.482783152,184709.143487864,3733468,Northolt Station,BP1596,Unknown,BUS PARKING AREA,Unknown,https://tfl.gov.uk/bus/stop//,513453,184709,UB5 4QZ,2024-12-11 00:00:00+00:00
530321.777154005,183233.273445302,3733469,Kings Cross Station,BP2429,Unknown,YORK WAY,Unknown,https://tfl.gov.uk/bus/stop//,530320,183233,N1 9AB,2024-12-11 00:00:00+00:00
535505.810504119,170024.951397199,3733470,Penge/pawleyne Arms,BP1065,Unknown,CROYDON ROAD,Unknown,https://tfl.gov.uk/bus/stop//,535504,170025,SE20 8JH,2024-12-11 00:00:00+00:00
527397.745852264,188941.33116755,3733473,The Bishops Avenue,80004,Unknown,GREAT NORTH ROAD,Unknown,https://tfl.gov.uk/bus/stop//,527396,188941,N2 0PN,2024-12-11 00:00:00+00:00
533380.815164251,182049.223105759,3733486,Worship Street,BP3493,Unknown,WORSHIP STREET,Unknown,https://tfl.gov.uk/bus/stop//,533379,182049,EC2A 2AP,2024-12-11 00:00:00+00:00
531457.775951984,181599.236835239,3733488,Holborn Circus,9929,Unknown,CHARTERHOUSE STREET,Unknown,https://tfl.gov.uk/bus/stop//,531456,181599,EC1N 2PB,2024-12-11 00:00:00+00:00
541805.819610536,167481.076618907,3733490,Crown Lane Spur,40059,Unknown,CROWN LANE SPUR,Unknown,https://tfl.gov.uk/bus/stop//,541804,167481,BR2 9FY,2024-12-11 00:00:00+00:00
526879.738700855,188195.324853918,3733563,Hail And Ride The Bishops Avenue,H1085,490004669N,THE BISHOPS AVENUE,H3,https://tfl.gov.uk/bus/stop/490004669N/,526878,188195,N2 0BA,2024-12-11 00:00:00+00:00
527260.685085367,177178.135951515,3733564,Elcho Street,LG51,Unknown,ELCHO STREET,Unknown,https://tfl.gov.uk/bus/stop//,527259,177178,SW11 4NP,2024-12-11 00:00:00+00:00
530130.767921313,188784.349051766,3733568,Middle Lane,BP1080,Unknown,ELMFIELD AVENUE,Unknown,https://tfl.gov.uk/bus/stop//,530129,188784,N8 8PD,2024-12-11 00:00:00+00:00
516431.547156698,181198.124546075,3733569,Argyle Road,35805,Unknown,COURTFIELD GARDENS,Unknown,https://tfl.gov.uk/bus/stop//,516430,181198,W13 0EY,2024-12-11 00:00:00+00:00
528405.711064807,180036.190520237,3733572,Achilles Way,BP1801,Unknown,ACHILLES WAY,Unknown,https://tfl.gov.uk/bus/stop//,528404,180036,W1K 1AB,2024-12-11 00:00:00+00:00
536369.882061108,182597.19336594,3733643,Mile End Station,BP977,Unknown,MILE END BUS STATION,Unknown,https://tfl.gov.uk/bus/stop//,536368,182597,E3 4QY,2024-12-11 00:00:00+00:00
527984.688988458,178763.16180341,3733647,Sloane Square,898,Unknown,SLOANE STREET,Unknown,https://tfl.gov.uk/bus/stop//,527983,178763,SW1X 9BZ,2024-12-11 00:00:00+00:00
531187.797176851,186519.322507547,3733648,Coleridge Road,29538,Unknown,COLERIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,531186,186519,N4 3NX,2024-12-11 00:00:00+00:00
531672.801161985,183604.280098416,3733649,Islington Green,BP3879,Unknown,ISLINGTON GREEN,Unknown,https://tfl.gov.uk/bus/stop//,531671,183604,N1 8DU,2024-12-11 00:00:00+00:00
514564.484261359,174522.997767524,3733650,Whitton Dene,35723,Unknown,WHITTON DENE (NORTHERN ARM),Unknown,https://tfl.gov.uk/bus/stop//,514563,174523,TW7 7NG,2024-12-11 00:00:00+00:00
509538.384925365,179538.142705148,3733651,Clarendon Road,26374,Unknown,CLARENDON ROAD,Unknown,https://tfl.gov.uk/bus/stop//,509537,179538,UB3 1DB,2024-12-11 00:00:00+00:00
516795.620975045,192166.354677926,3733652,Stanmore Church,70118,Unknown,CHURCH ROAD,Unknown,https://tfl.gov.uk/bus/stop//,516794,192166,HA7 2QX,2024-12-11 00:00:00+00:00
522430.659951586,182940.242304271,3733653,College Park,8926,Unknown,LETCHFORD GARDENS,Unknown,https://tfl.gov.uk/bus/stop//,522429,182940,NW10 5NG,2024-12-11 00:00:00+00:00
533355.84087447,184052.234740891,3733654,Downham Road Dalston,36949,Unknown,HERTFORD ROAD,Unknown,https://tfl.gov.uk/bus/stop//,533354,184052,N1 5AE,2024-12-11 00:00:00+00:00
543332.851392998,178894.093518396,3733655,Monk Street / Calderwood Street,37130,Unknown,MONK STREET,Unknown,https://tfl.gov.uk/bus/stop//,543331,178894,SE18 6QW,2024-12-11 00:00:00+00:00
519245.584048362,182505.190842159,3733658,Park Royal Station,BP3352,Unknown,CORONATION ROAD,Unknown,https://tfl.gov.uk/bus/stop//,519244,182505,NW10 7QE,2024-12-11 00:00:00+00:00
520517.568644569,178927.12968,3733659,Acton Green,36679,Unknown,ACTON LANE,Unknown,https://tfl.gov.uk/bus/stop//,520516,178927,W4 5EE,2024-12-11 00:00:00+00:00
538011.840269607,162547.017828002,3733729,King Henrys Drive Tram Stop,BP2411,Unknown,PARKWAY,Unknown,https://tfl.gov.uk/bus/stop//,538010,162547,CR0 0JA,2024-12-11 00:00:00+00:00
541353.880173066,180904.118860481,3733730,Prince Regent Bus Station,BP1897,Unknown,Prince Regent Bus Station,Unknown,https://tfl.gov.uk/bus/stop//,541352,180904,E16 3HS,2024-12-11 00:00:00+00:00
543413.855725607,179224.096522153,3733843,Woolwich High Street,40056,Unknown,WOOLWICH HIGH STREET,Unknown,https://tfl.gov.uk/bus/stop//,543412,179224,SE18 6DN,2024-12-11 00:00:00+00:00
505749.439366582,184238.226550408,3733983,York Road,BP1354,Unknown,YORK ROAD,Unknown,https://tfl.gov.uk/bus/stop//,505748,184238,UB8 1QQ,2024-12-11 00:00:00+00:00
525029.686721741,182186.230715283,3733996,Elgin Avenue,36596,Unknown,ELGIN AVENUE,Unknown,https://tfl.gov.uk/bus/stop//,525028,182186,W9 3AZ,2024-12-11 00:00:00+00:00
513071.478040917,172485.039037168,3734072,Churchfields Avenue,T251,Unknown,SAXON AVENUE,Unknown,https://tfl.gov.uk/bus/stop//,513070,172485,TW13 5NS,2024-12-11 00:00:00+00:00
520051.574518318,180283.153584468,3734108,Acton Market Place,42,Unknown,HORN LANE,Unknown,https://tfl.gov.uk/bus/stop//,520050,180283,W3 9NJ,2024-12-11 00:00:00+00:00
526681.694389078,180828.204247849,3734121,Lancaster Terrace,BP4671,Unknown,LANCASTER TERRACE,Unknown,https://tfl.gov.uk/bus/stop//,526680,180828,W2 2UE,2024-12-11 00:00:00+00:00
530325.726205298,177870.151670203,3734223,Vauxhall Station,BP4314,Unknown,VAUXHALL BUS STATION,Unknown,https://tfl.gov.uk/bus/stop//,530324,177870,SW8 1SJ,2024-12-11 00:00:00+00:00
521191.596043778,180673.171983962,3734348,Beechwood Grove,BP2304,Unknown,EAST ACTON LANE,Unknown,https://tfl.gov.uk/bus/stop//,521190,180673,W3 7HX,2024-12-11 00:00:00+00:00
538859.841112315,189714.212418835,3734417,Bisterne Avenue,H0845,490004048E,AVON ROAD,230,https://tfl.gov.uk/bus/stop/490004048E/,538858,189714,E17 3QR,2024-12-11 00:00:00+00:00
544988.940549762,162084.142432258,3734581,Hail Ride Cudham Lane North,H1019,490005891N,CUDHAM LANE NORTH,R5,https://tfl.gov.uk/bus/stop/490005891N/,544987,162084,TN14 7QY,2024-12-11 00:00:00+00:00
